mmcode,source,date_created,maxdtcreated,mindtcreated,velocity,url,description,year,mileage,price,max_price,min_price,difference_price,recency,RefreshDate,match,dealer
35047420,cars,2018-07-22 04:25:23,2018-09-02 04:11:52,2018-06-23 06:17:16,70,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Goodwood/3556230,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,159500,279995.00,294995.00,269995.00,25000,0,2018-09-03,1,"Reeds N1 City(Goodwood, Western Cape)"
35047420,cars,2018-06-11 03:43:06,2018-06-11 03:43:06,2018-06-03 02:50:37,8,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Tygervalley/3476078,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,159500,299995.00,299995.00,299995.00,0,2,2018-09-03,1,"Reeds Tygervalley(Tygervalley, Western Cape)"
35047420,cars,2018-04-25 03:49:31,2018-05-10 04:02:08,2018-04-19 05:01:51,20,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Free-State-Kroonstad/3310066,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,160000,299900.00,299900.00,289900.00,10000,3,2018-09-03,1,"Imperial Ford Kroonstad(Kroonstad, Free State)"
35047420,cars,2017-01-22 00:00:00,2017-03-22 00:00:00,2017-01-22 00:00:00,59,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1826482,Land Rover Discovery 4 3.0 Tdv6 Se,2010,160000,309900.00,309900.00,309900.00,0,17,2018-09-03,1,Inspectacar Pretoria-North
35047420,cars,2018-07-21 03:42:30,2018-09-02 04:14:59,2018-07-19 03:11:38,45,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Bellville/3658278,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,160074,289990.00,289990.00,289990.00,0,0,2018-09-03,1,"King Cars Belville(Bellville, Western Cape)"
35047420,cars,2018-07-21 03:43:37,2018-07-22 04:28:02,2018-06-22 06:00:40,29,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3548610,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,160770,299900.00,299900.00,299900.00,0,1,2018-09-03,1,"Luhan Auto(Pretoria, Gauteng)"
35047420,cars,2017-04-02 00:00:00,2017-04-06 00:00:00,2017-04-02 00:00:00,4,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1950241,Land Rover Discovery 4 3.0 Tdv6 Se,2010,161000,299900.00,299900.00,299900.00,0,16,2018-09-03,1,BB Nissan Gezina
35047420,cars,2018-06-12 05:45:50,2018-06-21 09:48:50,2018-06-11 03:42:37,10,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3508778,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,161000,299900.00,299900.00,299900.00,0,2,2018-09-03,1,"Luhan Auto(Pretoria, Gauteng)"
35047420,cars,2017-07-26 10:06:23,2017-08-03 10:19:08,2017-07-26 10:06:23,8,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2364138,Land Rover Discovery 4 3.0 Tdv6 Se,2010,162000,277000.00,277000.00,277000.00,0,12,2018-09-03,1,We Sell Cars
35047420,cars,2017-04-26 09:44:05,2017-05-05 06:43:55,2017-04-26 09:44:05,8,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Midrand/2028855,Land Rover Discovery 4 3.0 Tdv6 Se,2010,163000,299995.00,299995.00,299995.00,0,15,2018-09-03,1,McCarthy Toyota Midrand
35047420,cars,2017-05-18 06:24:40,2017-07-08 06:07:50,2017-05-18 06:24:40,50,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/2100388,Land Rover Discovery 4 3.0 Tdv6 Se,2010,164000,287000.00,287000.00,287000.00,0,13,2018-09-03,1,FourBuy Wholesale
35047420,cars,2017-06-17 05:15:05,2017-06-21 05:13:00,2017-06-17 05:15:05,3,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2181284,Land Rover Discovery 4 3.0 Tdv6 Se,2010,164000,287000.00,287000.00,287000.00,0,14,2018-09-03,1,
35047420,cars,2016-12-08 00:00:00,2016-12-20 00:00:00,2016-12-08 00:00:00,12,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1765049,Land Rover Discovery 4 3.0 Tdv6 Se,2010,164262,319900.00,319900.00,319900.00,0,20,2018-09-03,1,Sunward Motors
35047420,cars,2016-11-01 00:00:00,2016-11-06 00:00:00,2016-11-01 00:00:00,5,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria-North/1700145,Land Rover Discovery 4 3.0 Tdv6 Se,2010,165000,299900.00,299900.00,299900.00,0,21,2018-09-03,1,Private Sale
35047420,cars,2017-03-29 00:00:00,2017-05-04 06:47:28,2017-03-29 00:00:00,36,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Sandton/1943803,Land Rover Discovery 4 3.0 Tdv6 Se,2010,165000,299900.00,299900.00,299900.00,0,15,2018-09-03,1,Pinnacle Cars
35047420,cars,2017-01-22 00:00:00,2017-01-25 00:00:00,2017-01-22 00:00:00,3,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Durban/1826546,Land Rover Discovery 4 3.0 Tdv6 Se,2010,166000,349950.00,349950.00,349950.00,0,19,2018-09-03,1,McCarthy Land Rover Durban
35047420,cars,2017-01-31 00:00:00,2017-03-01 00:00:00,2017-01-31 00:00:00,29,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Durban/1842109,Land Rover Discovery 4 3.0 Tdv6 Se,2010,166000,349950.00,349950.00,309990.00,39960,18,2018-09-03,1,McCarthy Land Rover Durban
35047420,cars,2018-04-25 03:49:22,2018-05-16 07:52:56,2017-12-16 01:01:16,151,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Randburg/2878694,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,166350,299000.00,339900.00,299000.00,40900,3,2018-09-03,1,"Autoteam Northcliff(Randburg, Gauteng)"
35047420,cars,2017-11-02 05:28:17,2017-12-08 02:45:19,2017-11-02 05:28:17,35,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-North-Riding/2707930,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,167000,279900.00,289900.00,279900.00,10000,8,2018-09-03,1,"Craiwan Auto(North Riding, Gauteng)"
35047420,cars,2017-10-04 07:42:47,2017-11-02 05:28:35,2017-10-04 07:42:47,28,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/2591312,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,168000,289950.00,289950.00,289950.00,0,10,2018-09-03,1,"Shelby auto(Four Ways, Gauteng)"
35047420,cars,2017-03-18 00:00:00,2017-07-31 10:49:22,2017-03-18 00:00:00,135,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/1926082,Land Rover Discovery 4 3.0 Tdv6 Se,2010,168200,339900.00,339900.00,299900.00,40000,13,2018-09-03,1,Auto Excellence
35047420,cars,2017-11-14 00:57:38,2017-11-18 03:52:51,2017-11-14 00:57:38,4,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Goodwood/2751660,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,168276,274995.00,274995.00,274995.00,0,9,2018-09-03,1,"Reeds N1 City(Goodwood, Western Cape)"
35047420,cars,2017-03-17 00:00:00,2017-05-31 08:27:48,2017-03-17 00:00:00,75,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Bryanston/1924894,Land Rover Discovery 4 3.0 Tdv6 Se,2010,169000,299900.00,299900.00,299900.00,0,15,2018-09-03,1,Bryanston Executive Cars
35047420,cars,2017-08-03 10:37:18,2017-10-17 10:56:23,2017-08-03 10:37:18,75,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/2391030,Land Rover Discovery 4 3.0 Tdv6 Se,2010,169000,299900.00,299900.00,299900.00,0,10,2018-09-03,1,Mr Wheels
35047420,cars,2018-04-21 03:58:24,2018-04-23 02:56:47,2018-04-21 03:58:24,1,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Johannesburg/3113683,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,169000,279900.00,279900.00,279900.00,0,4,2018-09-03,1,"Sandton Repo Cars(Johannesburg, Gauteng)"
35047420,cars,2018-07-22 04:19:55,2018-07-30 04:53:50,2018-07-06 06:39:26,23,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Boksburg/3611070,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,170000,249900.00,249900.00,249900.00,0,1,2018-09-03,1,"HT Auto(Boksburg, Gauteng)"
35047420,cars,2017-10-13 22:53:29,2017-11-25 01:47:10,2017-10-13 22:53:29,42,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2641150,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,171150,299999.00,299999.00,259000.00,40999,9,2018-09-03,1,"CMH Jaguar and Land Rover Menlyn(Pretoria, Gauteng"
35047420,cars,2016-10-14 00:00:00,2018-09-02 04:14:18,2016-10-14 00:00:00,688,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Johannesburg/1658513,Land Rover Discovery 4 3.0 Tdv6 Se,2010,172000,319900.00,319900.00,289900.00,30000,0,2018-09-03,1,First Cars
35047420,cars,2017-07-19 05:48:32,2017-08-01 11:14:54,2017-07-19 05:48:32,13,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Worcester/2338972,Land Rover Discovery 4 3.0 Tdv6 Se,2010,172000,299995.00,299995.00,299995.00,0,13,2018-09-03,1,
35047420,cars,2018-06-11 03:54:47,2018-06-25 01:12:47,2018-02-23 02:42:47,121,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-North-West-Province-Klerksdorp/3104209,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,172092,429900.00,429900.00,429900.00,0,2,2018-09-03,1,"Arnold Motors(Klerksdorp, North West Province)"
35047420,cars,2018-06-14 00:00:00,2018-06-15 06:40:20,2018-04-20 05:21:21,56,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3315198,Land Rover Discovery 4 3.0 Tdv6 Se,2010,172849,299900.00,299900.00,299900.00,0,2,2018-09-03,1,"RFS Auto(Pretoria, Gauteng)"
35047420,cars,2018-07-09 02:12:44,2018-07-09 02:12:44,2018-06-22 06:00:40,16,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3546594,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,172911,299900.00,299900.00,299900.00,0,1,2018-09-03,1,"Carnel Auto(Pretoria, Gauteng)"
35047420,cars,2017-11-04 04:00:04,2017-12-20 03:03:41,2017-11-04 04:00:04,45,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2716210,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,174029,299000.00,299000.00,299000.00,0,8,2018-09-03,1,"CMH Jaguar and Land Rover Menlyn(Pretoria, Gauteng"
35047420,cars,2018-08-07 06:03:28,2018-08-20 05:49:47,2018-08-07 06:03:28,12,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria-North/3730236,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,174825,239990.00,239990.00,239990.00,0,0,2018-09-03,1,"Varnfield & Maritz Motors(Pretoria North, Gauteng)"
35047420,cars,2017-04-11 00:00:00,2017-04-12 00:00:00,2017-04-11 00:00:00,1,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1961939,Land Rover Discovery 4 3.0 Tdv6 Se,2010,175000,268000.00,268000.00,268000.00,0,16,2018-09-03,1,We Sell Cars
35047420,cars,2017-06-05 05:38:29,2017-06-07 05:39:02,2017-06-05 05:38:29,2,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-Barberton/2161184,Land Rover Discovery 4 3.0 Tdv6 Se,2010,175246,319900.00,319900.00,319900.00,0,14,2018-09-03,1,
35047420,cars,2017-08-20 00:00:00,2017-10-12 11:58:42,2017-08-20 00:00:00,53,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Alberton/2442032,Land Rover Discovery 4 3.0 Tdv6 Se  ,2010,175457,319950.00,319950.00,299950.00,20000,10,2018-09-03,1,
35047420,cars,2017-09-13 03:25:46,2017-11-18 03:53:30,2017-09-13 03:25:46,66,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Boksburg/2530612,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,175457,299900.00,299900.00,299900.00,0,9,2018-09-03,1,"Primo Executive Cars(Boksburg, Gauteng)"
35047420,cars,2017-12-19 04:48:00,2018-02-01 00:00:00,2017-12-19 04:48:00,43,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Pinetown/2887190,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,176000,349990.00,349990.00,349990.00,0,7,2018-09-03,1,"Pinetown Cars(Pinetown, Kwazulu Natal)"
35047420,cars,2018-07-11 03:16:44,2018-07-11 03:16:44,2018-06-29 04:55:36,11,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3578568,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,177000,349900.00,399900.00,349900.00,50000,1,2018-09-03,1,"Exclusive 2(Pretoria, Gauteng)"
35047420,cars,2018-07-06 06:54:05,2018-07-06 06:54:05,2018-06-29 04:55:36,7,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3580890,Land Rover Discovery 4 3.0 Tdv6 Se,2010,177000,349900.00,399900.00,349900.00,50000,1,2018-09-03,1,"Exclusive Auto(Pretoria, Gauteng)"
35047420,cars,2018-08-10 04:19:42,2018-09-02 04:13:12,2018-08-10 04:19:42,22,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/3744554,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,178290,279900.00,279900.00,279900.00,0,0,2018-09-03,1,"Auto Excellence(Centurion, Gauteng)"
35047420,cars,2016-11-24 00:00:00,2016-12-14 00:00:00,2016-11-24 00:00:00,20,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1743823,Land Rover Discovery 4 3.0 Tdv6 Se,2010,178315,309900.00,309900.00,309900.00,0,20,2018-09-03,1,Gys Pitzer Motors
35047420,cars,2017-09-15 11:01:14,2017-09-15 11:01:14,2017-09-15 11:01:14,0,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/238239,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,179900,299900.00,299900.00,299900.00,0,11,2018-09-03,1,"Auto Excellence(Centurion, Gauteng)"
35047420,cars,2017-08-01 11:10:37,2017-11-08 04:50:56,2017-08-01 11:10:37,98,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/2382390,Land Rover Discovery 4 3.0 Tdv6 Se,2010,179900,299900.00,299900.00,269900.00,30000,9,2018-09-03,1,Auto Excellence
35047420,cars,2017-08-01 11:10:37,2017-09-14 03:24:01,2017-08-01 11:10:37,43,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/2382392,Land Rover Discovery 4 3.0 Tdv6 Se,2010,179900,299900.00,299900.00,299900.00,0,11,2018-09-03,1,Auto Excellence
35047420,cars,2017-10-25 03:57:00,2017-12-19 04:46:55,2017-10-25 03:57:00,55,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-SE-Kwazulu-Natal-Durban/2681318,Land Rover Discovery 4 3.0 Tdv6 SE,2010,182000,319990.00,319990.00,299990.00,20000,8,2018-09-03,1,"KZN Motors(Durban, Kwazulu Natal)"
35047420,cars,2017-06-12 05:27:37,2017-09-15 10:53:26,2017-06-12 05:27:37,95,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Bryanston/2186470,Land Rover Discovery 4 3.0 Tdv6 Se,2010,185000,269900.00,269900.00,269900.00,0,11,2018-09-03,1,
35047420,cars,2017-04-22 06:18:20,2017-07-10 06:26:37,2017-04-22 06:18:20,79,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2013775,Land Rover Discovery 4 3.0 Tdv6 Se,2010,186000,289900.00,289900.00,269900.00,20000,13,2018-09-03,1,Toyomark
35047420,cars,2018-08-03 05:08:36,2018-09-02 04:12:34,2018-08-03 05:08:36,29,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3714798,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,186000,278990.00,278990.00,278990.00,0,0,2018-09-03,1,"Cars.com(Pretoria, Gauteng)"
35047420,cars,2017-08-14 18:05:47,2017-08-16 01:28:36,2017-08-14 18:05:47,1,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-Secunda/2399908,Land Rover Discovery 4 3.0 Tdv6 Se,2010,187500,245000.00,245000.00,245000.00,0,12,2018-09-03,1,
35047420,cars,2016-09-27 00:00:00,2016-10-03 00:00:00,2016-09-27 00:00:00,6,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Randburg/1636218,Land Rover Discovery 4 3.0 Tdv6 Se,2010,188000,269900.00,269900.00,269900.00,0,23,2018-09-03,1,E-Motion Cars
35047420,cars,2018-06-12 05:45:50,2018-06-29 04:41:19,2017-11-30 06:41:46,210,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Durban/2811800,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,188900,285000.00,359950.00,285000.00,74950,2,2018-09-03,1,"Jaguar Land Rover Durban(Durban, Kwazulu Natal)"
35047420,cars,2018-07-22 04:21:12,2018-08-31 05:49:34,2018-06-06 00:00:00,86,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Randburg/3484492,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,189000,258800.00,308800.00,248800.00,60000,0,2018-09-03,1,"McCarthy Nissan Randburg(Randburg, Gauteng)"
35047420,cars,2018-04-25 03:47:12,2018-04-30 04:12:46,2018-04-20 05:12:24,9,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3313642,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,194000,239900.00,239900.00,239900.00,0,4,2018-09-03,1,"Levi Auto(Pretoria, Gauteng)"
35047420,cars,2018-07-23 03:38:12,2018-09-02 04:03:06,2018-07-19 03:01:02,45,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3658400,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,194000,229900.00,229900.00,229900.00,0,0,2018-09-03,1,"Levi Auto(Pretoria, Gauteng)"
35047420,cars,2018-08-09 05:55:41,2018-08-13 04:58:12,2018-08-09 05:55:41,3,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3741014,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,194000,229900.00,229900.00,229900.00,0,0,2018-09-03,1,"Levi Auto(Pretoria, Gauteng)"
35047420,cars,2018-06-05 04:30:01,2018-06-05 04:30:01,2018-04-24 03:55:36,42,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Sandton/3282475,Land Rover Discovery 4 3.0 Tdv6 Se,2010,195000,239900.00,239900.00,239900.00,0,2,2018-09-03,1,"Monte Carlo Auto(Sandton, Gauteng)"
35047420,cars,2018-02-28 02:47:22,2018-03-14 04:49:44,2018-02-28 02:47:22,14,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Knysna/3124287,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,195643,295000.00,295000.00,295000.00,0,5,2018-09-03,1,"Private Sale(Knysna, Western Cape)"
35047420,cars,2017-05-30 07:38:30,2017-06-02 08:01:58,2017-05-30 07:38:30,3,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Bryanston/2143826,Land Rover Discovery 4 3.0 Tdv6 Se,2010,196000,239900.00,239900.00,239900.00,0,15,2018-09-03,1,Bryanston Executive Cars
35047420,cars,2018-08-12 03:55:04,2018-09-02 03:57:01,2018-08-12 03:55:04,21,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/3750978,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,196000,199000.00,199000.00,192000.00,7000,0,2018-09-03,1,"We Buy Cars Cape Town(Cape Town, Western Cape)"
35047420,cars,2016-09-28 00:00:00,2017-01-13 00:00:00,2016-09-28 00:00:00,107,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Benoni/1626318,Land Rover Discovery 4 3.0 Tdv6 Se,2010,196349,329950.00,329950.00,329950.00,0,19,2018-09-03,1,Anglo Car Dealers
35047420,cars,2018-03-20 05:34:47,2018-04-03 05:16:24,2018-03-20 05:34:47,13,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Knysna/3200349,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,196500,279999.00,279999.00,279999.00,0,4,2018-09-03,1,"Private Sale(Knysna, Western Cape)"
35047420,cars,2016-11-23 00:00:00,2017-04-01 00:00:00,2016-11-23 00:00:00,129,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Durban/1741243,Land Rover Discovery 4 3.0 Tdv6 Se,2010,197000,349990.00,349990.00,329990.00,20000,17,2018-09-03,1,KZN Motors
35047420,cars,2018-05-08 05:26:06,2018-05-24 06:32:13,2018-05-08 05:26:06,16,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-Secunda/3374180,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,198000,215000.00,215000.00,215000.00,0,3,2018-09-03,1,"Private Sale(Secunda, Mpumalanga)"
35047420,cars,2018-07-06 06:33:08,2018-09-02 04:00:30,2018-07-06 06:33:08,57,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/3611696,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,198500,211000.00,211000.00,211000.00,0,0,2018-09-03,1,"We Buy Cars Cape Town(Cape Town, Western Cape)"
35047420,cars,2018-07-22 04:22:17,2018-08-23 03:37:17,2018-05-19 07:54:23,95,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-George/3422288,Land Rover Discovery 4 3.0 Tdv6 Se,2010,199000,259995.00,279995.00,259995.00,20000,0,2018-09-03,1,"1st Auto(George, Western Cape)"
35047420,cars,2017-02-21 00:00:00,2017-04-06 00:00:00,2017-02-21 00:00:00,44,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-North-West-Province-Klerksdorp/1877448,Land Rover Discovery 4 3.0 Tdv6 Se,2010,204000,299900.00,299900.00,299900.00,0,16,2018-09-03,1,Autoworld Klerksdorp
35047420,cars,2018-07-22 04:25:02,2018-09-02 04:13:25,2017-12-16 00:58:07,260,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Vereeniging/2881998,Land Rover Discovery 4 3.0 Tdv6 Se,2010,205000,279950.00,299950.00,279950.00,20000,0,2018-09-03,1,"Vic Legacy Auto(Vereeniging, Gauteng)"
35047420,cars,2018-07-22 04:28:25,2018-09-01 04:42:20,2018-03-01 05:19:06,183,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Benoni/3130113,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,207525,299950.00,299950.00,299950.00,0,0,2018-09-03,1,"Anglo Car Dealers(Benoni, Gauteng)"
35047420,cars,2018-08-03 04:58:37,2018-08-29 09:32:59,2018-08-03 04:58:37,26,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Bryanston/3715992,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,212000,219890.00,219890.00,219890.00,0,0,2018-09-03,1,"TopGear Auto(Bryanston, Gauteng)"
35047420,cars,2017-12-20 03:03:26,2018-03-09 04:26:42,2017-12-20 03:03:26,79,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Nigel/2890884,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,212000,294800.00,294800.00,269800.00,25000,5,2018-09-03,1,"AutoCity Group(Nigel, Gauteng)"
35047420,cars,2018-04-25 03:49:00,2018-05-31 01:43:02,2018-04-13 04:31:04,47,http://www.cars.co.za/for-sale/used/2010-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Nigel/3286621,Land Rover Discovery 4 3.0 Tdv6 Se ,2010,212600,285800.00,285800.00,269800.00,16000,3,2018-09-03,1,"AutoCity Group(Nigel, Gauteng)"
